code,high,low,open,close,avg,vol,amount,time
300,4177.481,4168.661,4171.014,4170.869,4172.793833,20522448,26998402837,2018-1-9 10:30
300,4177.791,4166.292,4170.869,4177.304,4171.9477,12589487,17791995854,2018-1-9 11:00
300,4183.628,4174.892,4177.304,4176.753,4178.384067,10603209,16301721197,2018-1-9 11:30
300,4180.811,4170.142,4176.753,4181.17,4174.9863,13107647,16945078048,2018-1-9 13:30
300,4185.787,4177.647,4181.17,4181.881,4181.375,16408374,19713389063,2018-1-9 14:00
300,4183.021,4172.37,4181.881,4183.416,4177.6685,14234699,17616976302,2018-1-9 14:30
300,4191.284,4183.192,4183.416,4189.74,4187.549067,24025704,28981627703,2018-1-9 15:00
300,4194.199,4181.282,4187.204,4187.041,4188.1912,36068659,45579188452,2018-1-10 10:00
300,4201.895,4186.343,4187.041,4201.312,4197.489233,20320797,26666182025,2018-1-10 10:30
300,4207.554,4196.8,4201.312,4200.471,4202.720133,19225980,23408498152,2018-1-10 11:00
300,4210.676,4197.63,4200.471,4210.079,4204.218,14760111,19492064870,2018-1-10 11:30
300,4210.889,4177.8,4210.079,4183.52,4192.8983,16067784,21547737399,2018-1-10 13:30
300,4186.864,4175.136,4183.52,4176.98,4181.9452,13362195,17307278457,2018-1-10 14:00
300,4201.12,4176.743,4176.98,4199.358,4194.386033,12376661,16361595698,2018-1-10 14:30
300,4211.004,4198.001,4199.358,4208.321,4205.479667,18921432,24464066139,2018-1-10 15:00
300,4211.594,4187.81,4197.114,4207.872,4199.7992,30182882,41433977170,2018-1-11 10:00
300,4207.872,4189.253,4207.872,4189.794,4196.626867,18997464,26977472387,2018-1-11 10:30
300,4194.608,4182.092,4189.794,4184.269,4188.6547,14179362,20836570415,2018-1-11 11:00
300,4195.149,4184.269,4184.269,4195.787,4188.5274,8411471,12149692383,2018-1-11 11:30
300,4200.192,4191.366,4195.787,4193.461,4195.6124,9210853,13379489203,2018-1-11 13:30
300,4206.462,4193.461,4193.461,4206.755,4199.1664,12504029,17792418751,2018-1-11 14:00
300,4210.512,4198.662,4206.755,4200.698,4206.103867,11636358,16400406423,2018-1-11 14:30
300,4206.299,4200.503,4200.698,4205.838,4204.226033,16405742,21378802423,2018-1-11 15:00
300,4223.556,4199.189,4205.144,4221.482,4212.236033,25968117,36268825670,2018-1-12 10:00
300,4221.93,4212.109,4221.482,4214.907,4217.3204,18095261,23443988983,2018-1-12 10:30
300,4219.481,4206.378,4214.907,4219.342,4213.4078,12138369,16418890222,2018-1-12 11:00
300,4221.617,4211.352,4219.342,4214.109,4215.7378,10433999,14171410223,2018-1-12 11:30
300,4217.288,4210.721,4214.109,4212.056,4213.387333,8545087,11894262509,2018-1-12 13:30
300,4212.056,4200.284,4212.056,4204.339,4205.593867,10307508,13939860413,2018-1-12 14:00
300,4224.362,4204.142,4204.339,4223.501,4215.922467,9454158,15651265250,2018-1-12 14:30
300,4227.318,4220.605,4223.501,4225.148,4223.9424,16368877,25757942958,2018-1-12 15:00
300,4244.275,4216.458,4229.836,4238.181,4229.900133,39681728,57051328196,2018-1-15 10:00
300,4262.867,4237.86,4238.181,4243.87,4250.507133,26346227,36337803994,2018-1-15 10:30
300,4252.189,4238.114,4243.87,4241.554,4244.541,17857223,24689672171,2018-1-15 11:00
300,4254.528,4241.22,4241.554,4247.325,4248.968767,14470434,20089028470,2018-1-15 11:30
300,4256.46,4243.269,4247.325,4256.394,4249.903667,14657061,19913336084,2018-1-15 13:30
300,4257.938,4227.485,4256.394,4231.403,4241.322767,20052454,26138214055,2018-1-15 14:00
300,4250.718,4228.226,4231.403,4243.034,4240.782967,15342780,20577279372,2018-1-15 14:30
300,4243.034,4216.706,4243.034,4225.194,4230.2217,22447290,30131094390,2018-1-15 15:00
300,4234.869,4213.253,4215.625,4229.898,4225.771733,31542408,42497380951,2018-1-16 10:00
300,4242.091,4228.047,4229.898,4233.417,4234.282333,18514801,25606678387,2018-1-16 10:30
300,4249.309,4231.182,4233.417,4248.874,4238.919333,15173658,21188938642,2018-1-16 11:00
300,4255.3,4241.404,4248.874,4244.316,4248.1261,14139181,21181612984,2018-1-16 11:30
300,4252.471,4244.143,4244.316,4250.374,4248.3464,13830112,21223110971,2018-1-16 13:30
300,4255.552,4232.729,4250.374,4232.859,4245.334333,19021159,27880364652,2018-1-16 14:00
300,4239.588,4225.466,4232.859,4236.733,4235.213333,18899994,27236413846,2018-1-16 14:30
300,4259.722,4232.264,4236.733,4259.56,4243.926967,30344942,41412316323,2018-1-16 15:00
300,4281.903,4242.963,4261.783,4263.921,4265.912267,67499351,87783604513,2018-1-17 10:00
300,4283.118,4259.06,4263.921,4267.444,4274.965733,41270382,54122668971,2018-1-17 10:30
300,4278.55,4260.203,4267.444,4270.46,4270.087533,24189090,30708208211,2018-1-17 11:00
300,4271.491,4230.701,4270.46,4238.147,4245.343067,24366959,33259926838,2018-1-17 11:30
300,4258.512,4236.07,4238.147,4258.912,4245.902,12724238,18221168556,2018-1-17 13:30
300,4267.015,4250.552,4258.912,4260.619,4259.072433,12011666,16315966621,2018-1-17 14:00
300,4261.042,4239.526,4260.619,4253.016,4248.0042,12817805,17345373579,2018-1-17 14:30
300,4259.544,4246.15,4253.016,4248.677,4251.637367,19389272,26735672678,2018-1-17 15:00
300,4289.241,4259.908,4259.375,4289.523,4280.111933,40459984,55532305482,2018-1-18 10:00
300,4292.615,4268.46,4289.523,4274.543,4281.4035,25281035,34161318199,2018-1-18 10:30
300,4274.839,4259.492,4274.543,4260.402,4268.621567,19538680,24946771560,2018-1-18 11:00
300,4264.668,4246.986,4260.402,4253.279,4258.0847,18433862,24405801120,2018-1-18 11:30
300,4269.263,4253.279,4253.279,4256.941,4262.718333,13439110,16874318134,2018-1-18 13:30
300,4266.095,4251.208,4256.941,4261.899,4259.9515,12889388,16974203932,2018-1-18 14:00
300,4274.07,4254.793,4261.899,4270.587,4265.574,14824148,19038452446,2018-1-18 14:30
300,4272.365,4260.118,4270.587,4272.712,4265.254667,27152853,33334666657,2018-1-18 15:00
300,4298.085,4281.042,4281.937,4293.381,4287.9732,52739847,62722803457,2018-1-19 10:00
300,4303.176,4288.924,4293.381,4302.685,4295.5551,27083733,31432947941,2018-1-19 10:30
300,4316.571,4300.075,4302.685,4301.719,4306.270533,22712163,28169454016,2018-1-19 11:00
300,4306.617,4290.695,4301.719,4291.265,4298.3063,18247247,23534765266,2018-1-19 11:30
300,4300.436,4285.325,4291.265,4299.486,4293.1929,17796873,22065446813,2018-1-19 13:30
300,4306.265,4289.994,4299.486,4291.993,4298.819967,19104930,25052466968,2018-1-19 14:00
300,4297.797,4284.727,4291.993,4286.141,4291.6717,22656874,29060924710,2018-1-19 14:30
300,4293.324,4269.719,4286.141,4286.351,4280.425033,29028705,36389454529,2018-1-19 15:00
300,4309.804,4276.016,4276.481,4298.448,4296.416533,44436617,56012464303,2018-1-22 10:00
300,4316.109,4297.694,4298.448,4300.492,4308.6062,30751087,38795213747,2018-1-22 10:30
300,4310.271,4295.004,4300.492,4310.363,4302.980867,19284376,25435496829,2018-1-22 11:00
300,4318.562,4303.454,4310.363,4317.625,4310.084733,11970327,16733949620,2018-1-22 11:30
300,4319.076,4308.805,4317.625,4315.355,4313.527133,13595854,18989043655,2018-1-22 13:30
300,4327.037,4315.228,4315.355,4326.994,4320.466333,15742671,23504838190,2018-1-22 14:00
300,4330.43,4321.451,4326.994,4329.241,4326.523633,15019736,22751248167,2018-1-22 14:30
300,4337.641,4317.16,4329.241,4338.483,4327.1561,23805156,31690629780,2018-1-22 15:00
300,4373.24,4347.84,4346.889,4371.198,4363.0673,39110538,57284503222,2018-1-23 10:00
300,4375.301,4357.244,4371.198,4358.814,4365.409867,27510778,36374723744,2018-1-23 10:30
300,4366.741,4346.793,4358.814,4367.031,4358.3471,21545216,26485733846,2018-1-23 11:00
300,4370.551,4356.845,4367.031,4362.626,4364.731033,17307121,21690615926,2018-1-23 11:30
300,4376.076,4362.626,4362.626,4364.188,4368.699333,17677601,22468149627,2018-1-23 13:30
300,4366.612,4350.918,4364.188,4359.671,4358.9417,22481193,28350881933,2018-1-23 14:00
300,4382.668,4359.177,4359.671,4370.73,4371.9402,21149517,24688679637,2018-1-23 14:30
300,4382.922,4359.767,4370.73,4383.572,4369.821933,35049046,39731940745,2018-1-23 15:00
300,4396.606,4379.111,4389.455,4378.234,4386.673833,59345483,70414600381,2018-1-24 10:00
300,4381.974,4370.547,4378.234,4378.738,4376.5703,26787265,34318994303,2018-1-24 10:30
300,4380.63,4357.529,4378.738,4361.575,4369.744867,21793358,28111404165,2018-1-24 11:00
300,4379.832,4349.228,4361.575,4381.874,4364.706233,16126799,21827178607,2018-1-24 11:30
300,4395.039,4377.485,4381.874,4394.432,4385.129167,23847712,32562181719,2018-1-24 13:30
300,4397.567,4382.051,4394.432,4384.453,4388.7818,22812193,30779199756,2018-1-24 14:00
300,4392.257,4377.189,4384.453,4381.856,4385.488667,19017802,26179136386,2018-1-24 14:30
300,4392.878,4379.206,4381.856,4390.782,4385.945033,30000458,40150489434,2018-1-24 15:00
300,4382.987,4352.22,4381.977,4356.004,4370.3966,52254973,66444403824,2018-1-25 10:00
300,4362.62,4336.239,4356.004,4347.639,4348.5942,33927442,43931546582,2018-1-25 10:30
300,4366.411,4347.639,4347.639,4366.837,4355.989733,19458363,25623866934,2018-1-25 11:00
300,4372.514,4360.845,4366.837,4369.595,4366.9473,16946265,20561285909,2018-1-25 11:30
300,4371.58,4362.701,4369.595,4364.946,4366.875833,14724904,19069637677,2018-1-25 13:30
300,4388.584,4361.588,4364.946,4388.861,4376.075767,15757637,20375462741,2018-1-25 14:00
300,4392.196,4377.629,4388.861,4380.355,4383.3816,16990295,21472470136,2018-1-25 14:30
300,4380.355,4361.691,4380.355,4364.832,4368.6846,25265176,32770625147,2018-1-25 15:00
300,4376.877,4351.556,4352.221,4373.249,4366.6686,35522632,45057407032,2018-1-26 10:00
300,4373.249,4355.828,4373.249,4371.818,4365.678367,18924859,25188731638,2018-1-26 10:30
300,4383.252,4368.195,4371.818,4383.091,4376.657233,16689933,22821999052,2018-1-26 11:00
300,4389.207,4378.56,4383.091,4390.056,4382.752567,18141409,21920943235,2018-1-26 11:30
300,4393.93,4382.159,4390.056,4381.701,4387.324133,19196266,23526705091,2018-1-26 13:30
300,4393.977,4378.808,4381.701,4391.221,4387.3069,14703356,20153106280,2018-1-26 14:00
300,4401.772,4390.232,4391.221,4401.106,4395.209033,16823874,21637735172,2018-1-26 14:30
300,4403.061,4377.94,4401.106,4382.149,4388.616533,37159355,42954495661,2018-1-26 15:00
300,4395.741,4380.008,4387.058,4388.722,4387.2662,46631770,58407074477,2018-1-29 10:00
300,4390.638,4374.233,4388.722,4378.643,4382.299233,31318497,41360346893,2018-1-29 10:30
300,4378.643,4360.59,4378.643,4360.574,4372.200867,20033869,27674740933,2018-1-29 11:00
300,4360.574,4318.884,4360.574,4329.899,4339.495433,24117168,32007483886,2018-1-29 11:30
300,4347.059,4328.169,4329.899,4346.12,4337.622467,13026785,18359525736,2018-1-29 13:30
300,4346.572,4318.256,4346.12,4321.34,4332.307967,14204518,20418757327,2018-1-29 14:00
300,4323.106,4302.681,4321.34,4314.509,4312.0209,17326275,23918023144,2018-1-29 14:30
300,4314.897,4287.486,4314.509,4302.133,4298.246333,24389388,33967928594,2018-1-29 15:00
300,4308.429,4282.913,4286.683,4307.04,4298.439767,28105120,41353860986,2018-1-30 10:00
300,4307.774,4288.783,4307.04,4291.972,4295.749667,18970088,25332881656,2018-1-30 10:30
300,4298.005,4284.83,4291.972,4285.127,4292.3353,16489515,22487422221,2018-1-30 11:00
300,4289.036,4272.36,4285.127,4271.36,4282.939767,14018552,18349864072,2018-1-30 11:30
300,4281.093,4260.864,4271.36,4279.141,4272.6048,13862554,17862065545,2018-1-30 13:30
300,4280.967,4269.437,4279.141,4269.943,4275.392967,11422019,14871804357,2018-1-30 14:00
300,4269.943,4254.276,4269.943,4263.826,4263.801667,15321828,19182041545,2018-1-30 14:30
300,4263.993,4251.636,4263.826,4256,4257.8915,20789838,27140431247,2018-1-30 15:00
300,4265.306,4233.139,4234.11,4251.429,4251.522467,34290122,46633922393,2018-1-31 10:00
300,4261.112,4247.482,4251.429,4246.954,4254.1232,16777943,23599824348,2018-1-31 10:30
300,4254.703,4236.136,4246.954,4254.179,4249.223167,13762237,18605176709,2018-1-31 11:00
300,4286.094,4254.126,4254.179,4285.281,4272.726233,15914959,20916011527,2018-1-31 11:30
300,4287.569,4269.676,4285.281,4271.377,4278.589367,13376199,18752043882,2018-1-31 13:30
300,4271.377,4254.399,4271.377,4256.908,4262.490567,15832320,20626291139,2018-1-31 14:00
300,4263.038,4246.593,4256.908,4255.422,4254.7618,13614770,17922027024,2018-1-31 14:30
300,4278.172,4255.422,4255.422,4276.363,4272.017633,21600707,27293045478,2018-1-31 15:00
300,4287.377,4274.817,4276.343,4281.98,4281.0441,33768960,45295002888,2018-2-1 10:00
300,4282.342,4256.335,4281.98,4256.503,4267.074467,29516994,34306489120,2018-2-1 10:30
300,4264.135,4230.348,4256.503,4232.292,4249.371533,20873903,25773233356,2018-2-1 11:00
300,4240.414,4218.952,4232.292,4227.29,4230.676133,20316628,24490223932,2018-2-1 11:30
300,4234.422,4214.291,4227.29,4230.331,4226.528567,20767462,27493815794,2018-2-1 13:30
300,4245.514,4230.025,4230.331,4231.472,4236.4462,12900491,17239870654,2018-2-1 14:00
300,4238.203,4222.471,4231.472,4225.338,4232.034233,15914941,20313702120,2018-2-1 14:30
300,4247.998,4224.579,4225.338,4245.736,4240.295833,35906342,44266187219,2018-2-1 15:00
300,4222.588,4181.934,4213.939,4222.593,4202.346467,38463384,49137931134,2018-2-2 10:00
300,4244.624,4222.246,4222.593,4237.782,4235.1833,17316219,23705569535,2018-2-2 10:30
300,4256.769,4237.782,4237.782,4253.758,4248.166233,13857731,18684446006,2018-2-2 11:00
300,4257.651,4238.181,4253.758,4239.856,4247.443767,11241728,15836761528,2018-2-2 11:30
300,4240.783,4227.375,4239.856,4240.299,4232.778833,10413857,15095592995,2018-2-2 13:30
300,4241.38,4226.12,4240.299,4225.736,4235.440733,11955402,15765526538,2018-2-2 14:00
300,4265.408,4222.551,4225.736,4261.963,4247.842133,17895281,22313234971,2018-2-2 14:30
300,4271.272,4261.862,4261.963,4271.76,4268.296233,24889615,30576715578,2018-2-2 15:00
300,4254.763,4200.345,4204.458,4250.457,4242.877,42422755,56286007348,2018-2-5 10:00
300,4254.097,4231.381,4250.457,4231.248,4239.861433,20638344,30396572367,2018-2-5 10:30
300,4231.248,4212.693,4231.248,4222.68,4220.690667,14912300,24137544611,2018-2-5 11:00
300,4247.597,4222.638,4222.68,4240.312,4238.329767,10621296,15281622705,2018-2-5 11:30
300,4259.26,4239.764,4240.312,4250.424,4250.085233,13678953,16502351521,2018-2-5 13:30
300,4270.437,4250.029,4250.424,4268.555,4261.8912,18439121,22521545536,2018-2-5 14:00
300,4273.215,4254.886,4268.555,4271.748,4263.7584,17709534,22764506120,2018-2-5 14:30
300,4273.598,4262.687,4271.748,4273.908,4269.198667,22913747,29448110325,2018-2-5 15:00
300,4211.354,4177.214,4182.326,4185.248,4197.631633,49380466,64845996760,2018-2-6 10:00
300,4192.3,4168.31,4185.248,4180.495,4184.7875,20755215,29141866661,2018-2-6 10:30
300,4180.8,4163.644,4180.495,4175.065,4173.9255,20459474,28356714612,2018-2-6 11:00
300,4187.769,4171.089,4175.065,4178.486,4181.3273,19027673,23927035484,2018-2-6 11:30
300,4178.486,4131.791,4178.486,4140.977,4147.403867,27811198,34656404352,2018-2-6 13:30
300,4176.484,4138.161,4140.977,4174.849,4158.6097,15408155,19994628420,2018-2-6 14:00
300,4175.787,4144.737,4174.849,4156.114,4159.309233,17876740,23160655068,2018-2-6 14:30
300,4162.922,4144.438,4156.114,4148.33,4154.3065,44110719,55237903096,2018-2-6 15:00
300,4212.429,4185.06,4205.737,4190.219,4194.341433,39084708,50144577846,2018-2-7 10:00
300,4210.055,4185.134,4190.219,4185.08,4200.091867,27670403,33327967818,2018-2-7 10:30
300,4185.105,4098.795,4185.08,4105.504,4155.818667,28882146,37100845227,2018-2-7 11:00
300,4112.722,4070.15,4105.504,4104.126,4094.793733,28127562,36178054589,2018-2-7 11:30
300,4124.129,4101.786,4104.126,4101.985,4112.726367,14768696,19259361754,2018-2-7 13:30
300,4105.573,4063.165,4101.985,4073.9,4090.5448,16559391,21191032686,2018-2-7 14:00
300,4079.179,4053.386,4073.9,4063.236,4067.915033,19617461,26447387801,2018-2-7 14:30
300,4063.236,4048.853,4063.236,4050.068,4055.543267,28357486,37778030670,2018-2-7 15:00
300,4058.031,4013.516,4022.88,4058.145,4039.397233,36758902,45779728876,2018-2-8 10:00
300,4071.437,4044.558,4058.145,4044.371,4057.2805,19140228,24496002287,2018-2-8 10:30
300,4053.803,4036.669,4044.371,4039.397,4046.632467,14287306,18842070896,2018-2-8 11:00
300,4041.991,4004.658,4039.397,4003.628,4028.643233,17222299,21631352480,2018-2-8 11:30
300,4007.866,3989.049,4003.628,3991.805,4000.505367,18595038,23318267417,2018-2-8 13:30
300,4016.504,3990.432,3991.805,4010.472,4008.409433,13651952,17686597056,2018-2-8 14:00
300,4010.472,3974.692,4010.472,3993.6,3994.806933,18856837,21684403881,2018-2-8 14:30
300,4018.499,3989.439,3993.6,4011.806,4009.0415,20688386,25537275273,2018-2-8 15:00
300,3910.742,3868.864,3896.169,3882.4,3892.788367,46911804,58566695406,2018-2-9 10:00
300,3882.4,3833.575,3882.4,3859.065,3855.442433,26716312,33161298538,2018-2-9 10:30
300,3859.065,3762.132,3859.065,3793.066,3807.3097,33802287,39593007739,2018-2-9 11:00
300,3839.977,3793.066,3793.066,3834.876,3823.3896,14141285,17918315566,2018-2-9 11:30
300,3839.4,3816.288,3834.876,3823.177,3828.0139,12272036,15501095209,2018-2-9 13:30
300,3823.177,3788.161,3823.177,3788.059,3805.1648,16999316,19550341813,2018-2-9 14:00
300,3799.968,3759.467,3788.059,3788.251,3785.716567,22104793,24746789358,2018-2-9 14:30
300,3840.44,3785.345,3788.251,3841.275,3820.390033,33375127,37701850237,2018-2-9 15:00
300,3885.673,3828.07,3846.267,3863.345,3862.971533,32281418,41288784758,2018-2-12 10:00
300,3864.151,3841.822,3863.345,3855.847,3856.459267,15683522,20473905545,2018-2-12 10:30
300,3871.177,3847.229,3855.847,3867.176,3857.3597,10829141,13769213661,2018-2-12 11:00
300,3891.316,3863.725,3867.176,3891.539,3879.455,10058540,13972061236,2018-2-12 11:30
300,3893.162,3871.415,3891.539,3875.808,3878.7976,9805319,12956350294,2018-2-12 13:30
300,3895.018,3871.183,3875.808,3894.749,3883.371433,10490382,13673274415,2018-2-12 14:00
300,3907.434,3893.726,3894.749,3903.8,3898.761,12277334,15546463742,2018-2-12 14:30
300,3907.732,3889.198,3903.8,3890.083,3896.512367,14729299,18134471894,2018-2-12 15:00
300,3956.134,3927.059,3925.596,3956.391,3945.665667,28629839,39719131548,2018-2-13 10:00
300,3973.531,3954.302,3956.391,3969.081,3963.463633,19476420,23784519040,2018-2-13 10:30
300,3986.981,3967.304,3969.081,3980.866,3977.951067,14695782,18516834372,2018-2-13 11:00
300,3981.541,3970.102,3980.866,3974.224,3974.5007,9463177,11498815867,2018-2-13 11:30
300,3974.55,3948.838,3974.224,3948.723,3960.654633,10034313,12265402353,2018-2-13 13:30
300,3948.723,3936.539,3948.723,3939.368,3941.407667,10283606,13023046143,2018-2-13 14:00
300,3948.134,3930.417,3939.368,3933.582,3938.1215,8725246,11375799251,2018-2-13 14:30
300,3940.851,3930.672,3933.582,3936.297,3935.170467,11232489,14267497326,2018-2-13 15:00
300,3953.794,3932.396,3945.094,3933.752,3943.4768,14577879,19663576956,2018-2-14 10:00
300,3937.905,3923.218,3933.752,3929.866,3932.390733,8839510,11506920152,2018-2-14 10:30
300,3941.707,3929.567,3929.866,3935.267,3937.5546,6345272,8351674408,2018-2-14 11:00
300,3936.397,3929.574,3935.267,3934.025,3932.820233,5945340,7591879431,2018-2-14 11:30
300,3952.811,3933.425,3934.025,3952.908,3942.055667,5917938,8280254126,2018-2-14 13:30
300,3962.036,3949.95,3952.908,3961.673,3954.900867,7031878,9277063309,2018-2-14 14:00
300,3965.521,3953.883,3961.673,3964.025,3959.918733,7863358,10054811968,2018-2-14 14:30
300,3971.353,3963.728,3964.025,3967.124,3967.6951,14541748,18359300947,2018-2-14 15:00
300,4030.315,4009.953,4020.973,4026.071,4020.6048,30543256,40698203683,2018-2-22 10:00
300,4043.238,4024.945,4026.071,4038.133,4034.9964,15819052,20885138602,2018-2-22 10:30
300,4038.133,4027.213,4038.133,4033.459,4031.4618,10852151,13127357674,2018-2-22 11:00
300,4048.249,4032.964,4033.459,4046.749,4040.291467,8892955,11304524071,2018-2-22 11:30
300,4048.103,4039.504,4046.749,4048.154,4042.8124,7251259,9845576867,2018-2-22 13:30
300,4058.788,4047.793,4048.154,4055.045,4053.239967,9768410,13275604586,2018-2-22 14:00
300,4055.045,4046.119,4055.045,4048.887,4048.1701,9520746,12175191606,2018-2-22 14:30
300,4053.168,4045.187,4048.887,4053.016,4048.813867,13141446,16996339610,2018-2-22 15:00
300,4076.19,4044.706,4061.755,4076.274,4060.3604,24489962,31339169450,2018-2-23 10:00
300,4085.171,4073.677,4076.274,4078.915,4078.285233,16738599,21587956792,2018-2-23 10:30
300,4084.67,4065.431,4078.915,4067.979,4075.539333,11350926,14219307971,2018-2-23 11:00
300,4068.079,4054.075,4067.979,4054.425,4058.1918,9149895,11426748639,2018-2-23 11:30
300,4055.273,4035.365,4054.425,4045.078,4043.704433,7765524,11087831699,2018-2-23 13:30
300,4062.169,4045.078,4045.078,4061.685,4052.739867,7170639,10124282462,2018-2-23 14:00
300,4068.858,4056.915,4061.685,4068.193,4061.7493,8653313,10579883213,2018-2-23 14:30
300,4071.259,4062.983,4068.193,4071.3,4067.375667,14128635,17811130378,2018-2-23 15:00
300,4106.565,4063.548,4093.399,4067.587,4088.5813,31068315,41602294128,2018-2-26 10:00
300,4073.258,4049.029,4067.587,4072.365,4063.713033,16878989,23200069106,2018-2-26 10:30
300,4084.672,4070.589,4072.365,4080.357,4078.639867,14270415,18834135434,2018-2-26 11:00
300,4103.062,4079.985,4080.357,4100.206,4092.411767,14162190,17914268236,2018-2-26 11:30
300,4110.305,4097.871,4100.206,4109.396,4101.530967,12297513,16085239630,2018-2-26 13:30
300,4124.465,4107.521,4109.396,4116.7,4115.510767,14236014,18154908501,2018-2-26 14:00
300,4128.632,4114.205,4116.7,4113.746,4121.6517,15837359,19325809380,2018-2-26 14:30
300,4118.635,4106.584,4113.746,4118.795,4111.0464,19102317,23859492636,2018-2-26 15:00
300,4119.592,4087.804,4120.871,4097.957,4100.329333,29512874,41902608749,2018-2-27 10:00
300,4099.091,4081.626,4097.957,4086.01,4090.273233,17890986,24293990589,2018-2-27 10:30
300,4086.387,4071.874,4086.01,4073.966,4079.076533,14445927,19260172387,2018-2-27 11:00
300,4075.119,4056.412,4073.966,4073.944,4069.3169,16254006,20990461532,2018-2-27 11:30
300,4074.729,4059.685,4073.944,4062.578,4066.7083,8558864,11965185202,2018-2-27 13:30
300,4066.815,4055.677,4062.578,4062.996,4062.0771,11040200,14720597367,2018-2-27 14:00
300,4064.752,4052.182,4062.996,4059.577,4060.8336,11556150,15125312718,2018-2-27 14:30
300,4062.764,4051.961,4059.577,4058.585,4057.507333,16658840,21406423710,2018-2-27 15:00
300,4028.018,3991.768,4016.791,4026.294,4012.113933,28165075,39907658370,2018-2-28 10:00
300,4038.959,4025.185,4026.294,4029.869,4031.298067,12685734,18247286374,2018-2-28 10:30
300,4032.854,4021.226,4029.869,4027.38,4027.005333,11140365,16249694494,2018-2-28 11:00
