code,high,low,open,close,avg,vol,amount,time
300,4139.828,4127.412,4139.76,4136.124,4133.027333,14374193,19355275738,2018/1/8 10:00
300,4138.913,4130.52,4136.124,4139.105,4135.153867,12686495,16973342376,2018/1/8 10:15
300,4147.344,4139.024,4139.105,4146.67,4143.6074,12221891,16591445040,2018/1/8 10:30
300,4147.648,4142.212,4146.67,4147.437,4144.498467,9787170,13231751311,2018/1/8 10:45
300,4159.192,4146.734,4147.437,4155.958,4154.5324,10097866,13066452951,2018/1/8 11:00
300,4166.214,4155.893,4155.958,4162.34,4162.133733,12157600,16277874584,2018/1/8 11:15
300,4162.653,4157.647,4162.34,4159.107,4159.2734,8147708,10519276665,2018/1/8 11:30
300,4164.374,4158.961,4159.107,4162.472,4161.544733,9348823,11382989749,2018/1/8 13:15
300,4162.541,4155.26,4162.472,4158.106,4157.479933,8596363,11323992006,2018/1/8 13:30
300,4164.665,4157.743,4158.106,4164.317,4160.315467,9109517,11104355635,2018/1/8 13:45
300,4166.036,4151.259,4164.317,4152.266,4157.013267,9206914,11517157814,2018/1/8 14:00
300,4156.47,4150.755,4152.266,4155.7,4153.0974,7560891,9389276996,2018/1/8 14:15
300,4156.671,4150.978,4155.7,4151.45,4153.202067,7797754,9882885400,2018/1/8 14:30
300,4151.557,4146.679,4151.45,4146.97,4149.632,9003077,11068114183,2018/1/8 14:45
300,4160.572,4146.728,4146.97,4160.461,4154.877733,10516038,13781428515,2018/1/8 15:00
300,4167.939,4153.703,4157.539,4159.55,4163.0498,16030406,21414972313,2018/1/9 09:45
300,4174.368,4157.865,4159.55,4171.014,4164.254733,11471611,16148604565,2018/1/9 10:00
300,4177.409,4168.661,4171.014,4177.22,4172.1592,10701130,14301987902,2018/1/9 10:15
300,4177.481,4169.907,4177.22,4170.869,4173.428467,9821318,12696414935,2018/1/9 10:30
300,4173.547,4166.292,4170.869,4173.648,4168.4772,6957950,9499163412,2018/1/9 10:45
300,4177.791,4173.355,4173.648,4177.304,4175.4182,5631537,8292832442,2018/1/9 11:00
300,4183.628,4177.26,4177.304,4179.329,4180.119533,5542425,8754119628,2018/1/9 11:15
300,4179.73,4174.892,4179.329,4176.753,4176.6486,5060784,7547601569,2018/1/9 11:30
300,4178.288,4171.878,4176.753,4171.732,4175.696867,5140326,7236822846,2018/1/9 13:15
300,4180.811,4170.142,4171.732,4181.17,4174.275733,7967321,9708255202,2018/1/9 13:30
300,4181.999,4177.647,4181.17,4179.085,4180.0762,7379219,9038344953,2018/1/9 13:45
300,4185.787,4178.29,4179.085,4181.881,4182.6738,9029155,10675044110,2018/1/9 14:00
300,4181.986,4172.37,4181.881,4174.607,4177.9624,7773345,9431339923,2018/1/9 14:15
300,4183.021,4173.509,4174.607,4183.416,4177.3746,6461354,8185636379,2018/1/9 14:30
300,4191.284,4183.192,4183.416,4187.111,4187.726667,11162706,12517129166,2018/1/9 14:45
300,4189.985,4183.834,4187.111,4189.74,4187.371467,12862998,16464498537,2018/1/9 15:00
300,4194.199,4183.935,4187.204,4184.816,4189.864467,20797061,25796887250,2018/1/10 09:45
300,4192.395,4181.282,4184.816,4187.041,4186.517933,15271598,19782301202,2018/1/10 10:00
300,4201.207,4186.343,4187.041,4197.481,4195.995067,11728180,15463104170,2018/1/10 10:15
300,4201.895,4195.713,4197.481,4201.312,4198.9834,8592617,11203077855,2018/1/10 10:30
300,4207.554,4196.8,4201.312,4205.367,4201.147267,9469174,11828743501,2018/1/10 10:45
300,4207.419,4200.402,4205.367,4200.471,4204.293,9756806,11579754651,2018/1/10 11:00
300,4202.353,4197.63,4200.471,4201.916,4200.2582,7456351,9248180451,2018/1/10 11:15
300,4210.676,4201.916,4201.916,4210.079,4208.1778,7303760,10243884419,2018/1/10 11:30
300,4210.889,4192.229,4210.079,4192.474,4202.078933,7253624,9895269049,2018/1/10 13:15
300,4192.474,4177.8,4192.474,4183.52,4183.717667,8814160,11652468350,2018/1/10 13:30
300,4186.864,4177.022,4183.52,4182.621,4182.7492,6864467,9091796135,2018/1/10 13:45
300,4184.113,4175.136,4182.621,4176.98,4181.1412,6497728,8215482322,2018/1/10 14:00
300,4198.888,4176.743,4176.98,4199.286,4190.572933,6415485,8623887843,2018/1/10 14:15
300,4201.12,4195.416,4199.286,4199.358,4198.199133,5961176,7737707855,2018/1/10 14:30
300,4207.669,4198.001,4199.358,4207,4202.267933,6886743,9443851551,2018/1/10 14:45
300,4211.004,4206.532,4207,4208.321,4208.6914,12034689,15020214588,2018/1/10 15:00
300,4197.349,4187.81,4197.114,4195.916,4192.501533,17079510,22733158454,2018/1/11 09:45
300,4211.594,4195.916,4195.916,4207.872,4207.096867,13103372,18700818716,2018/1/11 10:00
300,4207.872,4192.621,4207.872,4198.472,4196.663267,10535704,14552279364,2018/1/11 10:15
300,4201.13,4189.253,4198.472,4189.794,4196.590467,8461760,12425193023,2018/1/11 10:30
300,4194.608,4186.405,4189.794,4191.601,4191.261333,7355170,10466798815,2018/1/11 10:45
300,4191.847,4182.092,4191.601,4184.269,4186.048067,6824192,10369771600,2018/1/11 11:00
300,4191.847,4184.269,4184.269,4188.679,4188.570933,4284548,6573021015,2018/1/11 11:15
300,4195.149,4185.076,4188.679,4195.787,4188.483867,4126923,5576671368,2018/1/11 11:30
300,4200.192,4194.313,4195.787,4198.256,4196.888,4133438,6142951795,2018/1/11 13:15
300,4198.619,4191.366,4198.256,4193.461,4194.3368,5077415,7236537408,2018/1/11 13:30
300,4200.18,4193.461,4193.461,4200.377,4196.383133,5949640,8834978302,2018/1/11 13:45
300,4206.462,4199.62,4200.377,4206.755,4201.949667,6554389,8957440449,2018/1/11 14:00
300,4210.512,4206.466,4206.755,4207.321,4208.751067,5717149,8311245426,2018/1/11 14:15
300,4207.797,4198.662,4207.321,4200.698,4203.456667,5919209,8089160997,2018/1/11 14:30
300,4206.299,4200.503,4200.698,4204.443,4203.8034,6644719,9142145994,2018/1/11 14:45
300,4205.374,4203.544,4204.443,4205.838,4204.648667,9761023,12236656429,2018/1/11 15:00
300,4212.207,4199.189,4205.144,4212.387,4205.8734,14296696,19776550146,2018/1/12 09:45
300,4223.556,4211.469,4212.387,4221.482,4218.598667,11671421,16492275524,2018/1/12 10:00
300,4221.93,4212.109,4221.482,4213.292,4217.5106,9548711,12894766851,2018/1/12 10:15
300,4220.28,4213.156,4213.292,4214.907,4217.1302,8546550,10549222132,2018/1/12 10:30
300,4214.907,4206.378,4214.907,4212.201,4210.441133,6506120,8705370583,2018/1/12 10:45
300,4219.481,4211.744,4212.201,4219.342,4216.374467,5632249,7713519639,2018/1/12 11:00
300,4221.617,4212.063,4219.342,4212.125,4217.264333,6217018,8028108979,2018/1/12 11:15
300,4215.973,4211.352,4212.125,4214.109,4214.211267,4216981,6143301244,2018/1/12 11:30
300,4216.322,4211.947,4214.109,4215.671,4213.540067,4206359,5896076216,2018/1/12 13:15
300,4217.288,4210.721,4215.671,4212.056,4213.2346,4338728,5998186293,2018/1/12 13:30
300,4212.056,4200.284,4212.056,4207.381,4204.0718,6354147,8210130929,2018/1/12 13:45
300,4209.541,4203.682,4207.381,4204.339,4207.115933,3953361,5729729484,2018/1/12 14:00
300,4215.346,4204.142,4204.339,4215.013,4211.657467,4423516,7000156002,2018/1/12 14:15
300,4224.362,4214.81,4215.013,4223.501,4220.187467,5030642,8651109248,2018/1/12 14:30
300,4227.213,4220.605,4223.501,4226.986,4223.255133,6957863,11279966718,2018/1/12 14:45
300,4227.318,4223.345,4226.986,4225.148,4224.629667,9411014,14477976240,2018/1/12 15:00
300,4244.275,4216.458,4229.836,4226.57,4228.638867,20651411,31663507645,2018/1/15 09:45
300,4240.347,4221.634,4226.57,4238.181,4231.1614,19030317,25387820551,2018/1/15 10:00
300,4261.193,4237.86,4238.181,4261.487,4249.800067,13858913,19292574842,2018/1/15 10:15
300,4262.867,4243.154,4261.487,4243.87,4251.2142,12487314,17045229152,2018/1/15 10:30
300,4247.206,4238.114,4243.87,4247.031,4243.582733,8853320,12671026551,2018/1/15 10:45
300,4252.189,4240.183,4247.031,4241.554,4245.499267,9003903,12018645620,2018/1/15 11:00
300,4253.286,4241.22,4241.554,4253.091,4247.6846,6629478,9586637048,2018/1/15 11:15
300,4254.528,4247.283,4253.091,4247.325,4250.252933,7840956,10502391422,2018/1/15 11:30
300,4252.783,4243.269,4247.325,4252.624,4247.2372,6914104,9538837854,2018/1/15 13:15
300,4256.46,4250.435,4252.624,4256.394,4252.570133,7742957,10374498230,2018/1/15 13:30
300,4257.938,4237.044,4256.394,4236.966,4250.508933,10510292,13455760485,2018/1/15 13:45
300,4237.155,4227.485,4236.966,4231.403,4232.1366,9542162,12682453570,2018/1/15 14:00
300,4244.044,4228.226,4231.403,4244.161,4234.335267,7846043,10074406942,2018/1/15 14:15
300,4250.718,4243.661,4244.161,4243.034,4247.230667,7496737,10502872430,2018/1/15 14:30
300,4243.034,4230.082,4243.034,4229.824,4238.0452,8781655,12178808259,2018/1/15 14:45
300,4229.824,4216.706,4229.824,4225.194,4222.3982,13665635,17952286131,2018/1/15 15:00
300,4230.211,4213.253,4215.625,4220.084,4223.741267,18212404,23910676468,2018/1/16 09:45
300,4234.869,4215.158,4220.084,4229.898,4227.8022,13330004,18586704483,2018/1/16 10:00
300,4242.091,4229.322,4229.898,4231.866,4235.302467,9751317,14155170678,2018/1/16 10:15
300,4236.308,4228.047,4231.866,4233.417,4233.2622,8763484,11451507709,2018/1/16 10:30
300,4237.436,4231.182,4233.417,4233.534,4234.6106,7471857,9938109229,2018/1/16 10:45
300,4249.309,4232.617,4233.534,4248.874,4243.228067,7701801,11250829413,2018/1/16 11:00
300,4255.3,4248.624,4248.874,4254.228,4251.3882,7869592,12028316098,2018/1/16 11:15
300,4254.228,4241.404,4254.228,4244.316,4244.864,6269589,9153296886,2018/1/16 11:30
300,4249.99,4244.316,4244.316,4247.035,4248.405133,5859059,9242029186,2018/1/16 13:15
300,4252.471,4244.143,4247.035,4250.374,4248.287667,7971053,11981081785,2018/1/16 13:30
300,4255.552,4248.519,4250.374,4252.37,4252.153267,8883762,12585762032,2018/1/16 13:45
300,4252.471,4232.729,4252.37,4232.859,4238.5154,10137397,15294602620,2018/1/16 14:00
300,4239.278,4225.466,4232.859,4238.842,4232.59,8160178,12296963310,2018/1/16 14:15
300,4239.588,4236.514,4238.842,4236.733,4237.836667,10739816,14939450536,2018/1/16 14:30
300,4246.478,4232.264,4236.733,4245.814,4237.456267,13074311,18652117213,2018/1/16 14:45
300,4259.722,4243.334,4245.814,4259.56,4250.397667,17270631,22760199110,2018/1/16 15:00
300,4281.903,4263.402,4261.783,4271.891,4275.182067,41288400,51289692152,2018/1/17 09:45
300,4273.708,4242.963,4271.891,4263.921,4256.642467,26210951,36493912361,2018/1/17 10:00
300,4282.884,4259.06,4263.921,4277.948,4273.061533,19146147,25107348596,2018/1/17 10:15
300,4283.118,4267.821,4277.948,4267.444,4276.869933,22124235,29015320375,2018/1/17 10:30
300,4271.781,4260.203,4267.444,4271.866,4266.025667,13629270,17797704161,2018/1/17 10:45
300,4278.55,4270.578,4271.866,4270.46,4274.1494,10559820,12910504050,2018/1/17 11:00
300,4271.491,4242.063,4270.46,4244.12,4254.118267,13663611,18258452093,2018/1/17 11:15
300,4244.12,4230.701,4244.12,4238.147,4236.567867,10703348,15001474745,2018/1/17 11:30
300,4247.928,4236.07,4238.147,4246.035,4242.369133,6332824,9501037239,2018/1/17 13:15
300,4258.512,4242.618,4246.035,4258.912,4249.434867,6391414,8720131317,2018/1/17 13:30
300,4259.251,4250.552,4258.912,4259.059,4254.6522,5340321,7583561555,2018/1/17 13:45
300,4267.015,4259.059,4259.059,4260.619,4263.492667,6671345,8732405066,2018/1/17 14:00
300,4261.042,4242.549,4260.619,4242.287,4249.010467,6646142,8859187561,2018/1/17 14:15
300,4253.398,4239.526,4242.287,4253.016,4246.997933,6171663,8486186018,2018/1/17 14:30
300,4259.544,4249.177,4253.016,4248.834,4255.132533,7946159,10809661915,2018/1/17 14:45
300,4250.328,4246.15,4248.834,4248.677,4248.1422,11443113,15926010763,2018/1/17 15:00
300,4289.241,4259.908,4259.375,4286.981,4277.813,23989820,33340293680,2018/1/18 09:45
300,4289.096,4275.47,4286.981,4289.523,4282.410867,16470164,22192011802,2018/1/18 10:00
300,4292.615,4282.547,4289.523,4282.208,4288.7958,13023839,17870338771,2018/1/18 10:15
300,4282.471,4268.46,4282.208,4274.543,4274.0112,12257196,16290979428,2018/1/18 10:30
300,4274.839,4266.697,4274.543,4268.944,4270.398133,10215366,12520660935,2018/1/18 10:45
300,4273.58,4259.492,4268.944,4260.402,4266.845,9323314,12426110625,2018/1/18 11:00
300,4264.668,4258.582,4260.402,4258.312,4262.030733,10148354,13348623711,2018/1/18 11:15
300,4260.414,4246.986,4258.312,4253.279,4254.138667,8285508,11057177409,2018/1/18 11:30
300,4268.445,4253.279,4253.279,4268.143,4263.09,6019685,7502625147,2018/1/18 13:15
300,4269.263,4257.195,4268.143,4256.941,4262.346667,7419425,9371692987,2018/1/18 13:30
300,4261.47,4251.208,4256.941,4261.29,4256.6022,6183214,8251997531,2018/1/18 13:45
300,4266.095,4260.831,4261.29,4261.899,4263.3008,6706174,8722206401,2018/1/18 14:00
300,4265.903,4254.793,4261.899,4265.893,4260.3986,5643885,7531083425,2018/1/18 14:15
300,4274.07,4265.402,4265.893,4270.587,4270.7494,9180263,11507369021,2018/1/18 14:30
300,4271.042,4260.118,4270.587,4263.081,4264.449467,10456683,13487050770,2018/1/18 14:45
300,4272.365,4260.241,4263.081,4272.712,4266.059867,16696170,19847615887,2018/1/18 15:00
300,4298.085,4282.269,4281.937,4284.608,4288.7644,32504156,37737717954,2018/1/19 09:45
300,4293.492,4281.042,4284.608,4293.381,4287.182,20235691,24985085503,2018/1/19 10:00
300,4300.34,4291.532,4293.381,4291.084,4295.9766,15766123,18066337965,2018/1/19 10:15
300,4303.176,4288.924,4291.084,4302.685,4295.1336,11317610,13366609976,2018/1/19 10:30
300,4309.782,4300.075,4302.685,4310.22,4303.419733,11318692,13942211799,2018/1/19 10:45
300,4316.571,4301.367,4310.22,4301.719,4309.121333,11393471,14227242217,2018/1/19 11:00
300,4306.617,4299.08,4301.719,4299.25,4302.997133,9577333,11946618062,2018/1/19 11:15
300,4299.25,4290.695,4299.25,4291.265,4293.615467,8669914,11588147204,2018/1/19 11:30
300,4294.147,4285.325,4291.265,4291.634,4289.857067,8568465,10498229803,2018/1/19 13:15
300,4300.436,4291.634,4291.634,4299.486,4296.528733,9228408,11567217010,2018/1/19 13:30
300,4305.829,4294.99,4299.486,4305.863,4300.729533,9242906,11829335536,2018/1/19 13:45
300,4306.265,4289.994,4305.863,4291.993,4296.9104,9862024,13223131432,2018/1/19 14:00
300,4297.797,4291.563,4291.993,4292.361,4295.281867,12320762,15340684945,2018/1/19 14:15
300,4294.079,4284.727,4292.361,4286.141,4288.061533,10336112,13720239765,2018/1/19 14:30
300,4293.324,4270.972,4286.141,4273.878,4283.7886,13549447,17657981008,2018/1/19 14:45
300,4285.651,4269.719,4273.878,4286.351,4277.061467,15479258,18731473521,2018/1/19 15:00
300,4302.09,4276.016,4276.481,4302.302,4288.847067,26138694,32951234405,2018/1/22 09:45
300,4309.804,4298.522,4302.302,4298.448,4303.986,18297923,23061229898,2018/1/22 10:00
300,4314.528,4297.694,4298.448,4311.011,4307.463733,15576168,19672221165,2018/1/22 10:15
300,4316.109,4300.364,4311.011,4300.492,4309.748667,15174919,19122992582,2018/1/22 10:30
300,4306.658,4295.004,4300.492,4297.805,4301.356867,12137341,15562793906,2018/1/22 10:45
300,4310.271,4297.805,4297.805,4310.363,4304.604867,7147035,9872702923,2018/1/22 11:00
300,4311.736,4303.454,4310.363,4306.006,4306.8384,6116094,8506284524,2018/1/22 11:15
300,4318.562,4305.994,4306.006,4317.625,4313.331067,5854233,8227665096,2018/1/22 11:30
300,4319.076,4308.805,4317.625,4309.666,4312.007267,7112165,9933895296,2018/1/22 13:15
300,4317.538,4309.666,4309.666,4315.355,4315.047,6483689,9055148359,2018/1/22 13:30
300,4325.262,4315.228,4315.355,4321.029,4321.729267,7949910,11889029764,2018/1/22 13:45
300,4327.037,4315.773,4321.029,4326.994,4319.2034,7792761,11615808426,2018/1/22 14:00
300,4330.43,4321.451,4326.994,4323.193,4325.8846,7627522,11536598312,2018/1/22 14:15
300,4329.71,4323.193,4323.193,4329.241,4327.162667,7392214,11214649855,2018/1/22 14:30
300,4329.605,4317.16,4329.241,4325.177,4323.0916,9872062,12426188397,2018/1/22 14:45
300,4337.641,4324.944,4325.177,4338.483,4331.2206,13933094,19264441383,2018/1/22 15:00
300,4367.842,4347.84,4346.889,4359.236,4359.4654,21843235,33714840140,2018/1/23 09:45
300,4373.24,4357.04,4359.236,4371.198,4366.6692,17267303,23569663082,2018/1/23 10:00
300,4375.301,4366.094,4371.198,4365.118,4370.292,15327972,20231633246,2018/1/23 10:15
300,4365.118,4357.244,4365.118,4358.814,4360.527733,12182806,16143090498,2018/1/23 10:30
300,4361.761,4346.793,4358.814,4356.651,4354.078133,13072221,15904696361,2018/1/23 10:45
300,4366.741,4356.651,4356.651,4367.031,4362.616067,8472995,10581037485,2018/1/23 11:00
300,4370.551,4363.632,4367.031,4370.327,4366.867733,8088451,10281578704,2018/1/23 11:15
300,4370.327,4356.845,4370.327,4362.626,4362.594333,9218670,11409037222,2018/1/23 11:30
300,4372.045,4362.626,4362.626,4372.053,4367.4216,7484758,8938114576,2018/1/23 13:15
300,4376.076,4363.714,4372.053,4364.188,4369.977067,10192843,13530035051,2018/1/23 13:30
300,4366.612,4350.918,4364.188,4354.218,4358.235933,14900234,18007523029,2018/1/23 13:45
300,4362.759,4353.03,4354.218,4359.671,4359.647467,7580959,10343358904,2018/1/23 14:00
300,4373.499,4359.177,4359.671,4373.41,4368.7012,8649149,10796504046,2018/1/23 14:15
300,4382.668,4370.388,4373.41,4370.73,4375.1792,12500368,13892175591,2018/1/23 14:30
300,4372.343,4359.767,4370.73,4370.926,4365.4808,14562267,16022861857,2018/1/23 14:45
300,4382.922,4369.429,4370.926,4383.572,4374.163067,20486779,23709078888,2018/1/23 15:00
300,4396.606,4381.943,4389.455,4390.111,4388.990733,34788266,40786759736,2018/1/24 09:45
300,4390.111,4379.111,4390.111,4378.234,4384.356933,24557217,29627840645,2018/1/24 10:00
300,4378.545,4370.547,4378.234,4375.401,4374.2178,17440735,21810557179,2018/1/24 10:15
300,4381.974,4375.04,4375.401,4378.738,4378.9228,9346530,12508437124,2018/1/24 10:30
300,4380.63,4365.405,4378.738,4369.041,4372.180867,11278414,14361512844,2018/1/24 10:45
300,4372.853,4357.529,4369.041,4361.575,4367.308867,10514944,13749891321,2018/1/24 11:00
300,4363.701,4349.228,4361.575,4363.662,4358.240667,8731829,12013985976,2018/1/24 11:15
300,4379.832,4363.508,4363.662,4381.874,4371.1718,7394970,9813192631,2018/1/24 11:30
300,4386.817,4377.485,4381.874,4384.02,4381.7506,10804352,14823208257,2018/1/24 13:15
300,4395.039,4383.315,4384.02,4394.432,4388.507733,13043360,17738973462,2018/1/24 13:30
300,4397.567,4385.887,4394.432,4391.147,4391.730133,12725049,16416014247,2018/1/24 13:45
300,4391.319,4382.051,4391.147,4384.453,4385.833467,10087144,14363185509,2018/1/24 14:00
300,4391.795,4384.184,4384.453,4391.613,4387.3572,8951782,12266983013,2018/1/24 14:15
300,4392.257,4377.189,4391.613,4381.856,4383.620133,10066020,13912153373,2018/1/24 14:30
300,4392.878,4379.206,4381.856,4387.122,4386.337333,12241606,17012327098,2018/1/24 14:45
300,4390.775,4382.824,4387.122,4390.782,4385.552733,17758852,23138162336,2018/1/24 15:00
300,4382.987,4373.06,4381.977,4378.592,4378.7582,31038444,37429269999,2018/1/25 09:45
300,4378.592,4352.22,4378.592,4356.004,4362.035,21216529,29015133825,2018/1/25 10:00
300,4362.62,4341.89,4356.004,4351.061,4352.461667,17002112,22889745306,2018/1/25 10:15
300,4351.076,4336.239,4351.061,4347.639,4344.726733,16925330,21041801276,2018/1/25 10:30
300,4355,4347.639,4347.639,4355.169,4352.1166,10313885,13714477131,2018/1/25 10:45
300,4366.411,4355.169,4355.169,4366.837,4359.862867,9144478,11909389803,2018/1/25 11:00
300,4370.491,4361.764,4366.837,4361.801,4366.1802,8833105,11128424214,2018/1/25 11:15
300,4372.514,4360.845,4361.801,4369.595,4367.7144,8113160,9432861695,2018/1/25 11:30
300,4369.595,4362.701,4369.595,4366.054,4364.851133,7747283,9874697718,2018/1/25 13:15
300,4371.58,4364.977,4366.054,4364.946,4368.900533,6977621,9194939959,2018/1/25 13:30
300,4378.347,4361.588,4364.946,4378.293,4369.8092,8286743,10529043662,2018/1/25 13:45
300,4388.584,4378.273,4378.293,4388.861,4382.342333,7470894,9846419079,2018/1/25 14:00
300,4392.196,4382.908,4388.861,4383.28,4386.235267,8656565,10614111979,2018/1/25 14:15
300,4383.955,4377.629,4383.28,4380.355,4380.527933,8333730,10858358157,2018/1/25 14:30
300,4380.355,4365.475,4380.355,4367.291,4370.447067,10513474,14012103211,2018/1/25 14:45
300,4372.1,4361.691,4367.291,4364.832,4366.922133,14751702,18758521936,2018/1/25 15:00
300,4370.012,4351.556,4352.221,4370.247,4361.085733,21346973,27208435705,2018/1/26 09:45
300,4376.877,4367.555,4370.247,4373.249,4372.251467,14175659,17848971327,2018/1/26 10:00
300,4373.249,4355.828,4373.249,4362.074,4363.706333,11534537,14610962198,2018/1/26 10:15
